Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,B08604,Daytime Population,id,Geographic Area Name
7668,2856,57.4,42.6,50146,58562,3736.217622,7641.217622,1400000US48029121000,"Census Tract 1210, Bexar County, Texas"
4777,1833,68.7,31.3,81473,94361,2327.58367,4197.58367,1400000US48029121110,"Census Tract 1211.10, Bexar County, Texas"
7511,2468,66.9,33.1,62262,70368,3659.719687,7945.719687,1400000US48029121111,"Census Tract 1211.11, Bexar County, Texas"
3921,1937,51.8,48.2,54160,65093,1910.499387,3785.499387,1400000US48029121112,"Census Tract 1211.12, Bexar County, Texas"
5714,2173,74.7,25.3,81148,97547,2784.135041,5457.135041,1400000US48029121115,"Census Tract 1211.15, Bexar County, Texas"
5250,2344,65.8,34.3,52957,82693,2558.051971,5164.051971,1400000US48029121116,"Census Tract 1211.16, Bexar County, Texas"
5074,2062,75.7,24.3,64154,79843,2472.296324,4985.296324,1400000US48029121117,"Census Tract 1211.17, Bexar County, Texas"
5578,2334,73.2,26.8,66811,87096,2717.869313,4829.869313,1400000US48029121118,"Census Tract 1211.18, Bexar County, Texas"
6723,2197,64.8,35.1,71836,76991,3275.768267,6519.768267,1400000US48029121119,"Census Tract 1211.19, Bexar County, Texas"
4764,1836,66.3,33.8,73902,79069,2321.249446,4809.249446,1400000US48029121120,"Census Tract 1211.20, Bexar County, Texas"
3652,1075,70.9,29.1,112368,119383,1779.429676,3531.429676,1400000US48029121121,"Census Tract 1211.21, Bexar County, Texas"
5475,1817,74,26,95225,105808,2667.68277,5406.68277,1400000US48029121122,"Census Tract 1211.22, Bexar County, Texas"
5336,2391,79,21,51069,61653,2599.955299,5613.955299,1400000US48029121123,"Census Tract 1211.23, Bexar County, Texas"
3166,1126,81.4,18.5,108468,117893,1542.627151,3007.627151,1400000US48029121124,"Census Tract 1211.24, Bexar County, Texas"
4473,1726,46,54,43188,51565,2179.460279,4377.460279,1400000US48029121203,"Census Tract 1212.03, Bexar County, Texas"
7878,4496,50,49.9,38662,47434,3838.539701,7524.539701,1400000US48029121204,"Census Tract 1212.04, Bexar County, Texas"
4261,1625,53.5,46.6,43623,48096,2076.163705,4415.163705,1400000US48029121205,"Census Tract 1212.05, Bexar County, Texas"
8461,2556,53.5,46.5,58006,70511,4122.605282,9098.605282,1400000US48029121206,"Census Tract 1212.06, Bexar County, Texas"
6693,2299,55.5,44.4,69500,85950,3261.150827,7234.150827,1400000US48029121300,"Census Tract 1213, Bexar County, Texas"
8916,2353,34.9,65.1,65357,74310,4344.303119,9029.303119,1400000US48029121402,"Census Tract 1214.02, Bexar County, Texas"
5307,2064,54.4,45.6,42526,52176,2585.825107,5621.825107,1400000US48029121403,"Census Tract 1214.03, Bexar County, Texas"
5232,1969,44.1,55.9,23319,37177,2549.281507,5899.281507,1400000US48029121404,"Census Tract 1214.04, Bexar County, Texas"
8967,3209,66.3,33.7,80348,91039,4369.152767,9032.152767,1400000US48029121501,"Census Tract 1215.01, Bexar County, Texas"
7106,2678,52.6,47.4,61484,75958,3462.384249,7362.384249,1400000US48029121504,"Census Tract 1215.04, Bexar County, Texas"
4638,1572,53.5,46.5,57853,67660,2259.856199,4665.856199,1400000US48029121505,"Census Tract 1215.05, Bexar County, Texas"
3922,1242,50.6,49.4,53711,66959,1910.986634,4346.986634,1400000US48029121506,"Census Tract 1215.06, Bexar County, Texas"
4537,1397,40.8,59.2,65714,76231,2210.644151,4506.644151,1400000US48029121507,"Census Tract 1215.07, Bexar County, Texas"
3536,1154,36.9,63.2,43750,56275,1722.908909,3876.908909,1400000US48029121508,"Census Tract 1215.08, Bexar County, Texas"
5210,2080,51.5,48.5,48220,62921,2538.562051,5362.562051,1400000US48029121601,"Census Tract 1216.01, Bexar County, Texas"
8912,3338,61.3,38.7,60723,75659,4342.354127,8643.354127,1400000US48029121604,"Census Tract 1216.04, Bexar County, Texas"
2041,757,58.1,41.9,61467,69024,994.4731568,2163.473157,1400000US48029121605,"Census Tract 1216.05, Bexar County, Texas"
4203,2137,63.2,36.8,56080,62315,2047.903321,4153.903321,1400000US48029121606,"Census Tract 1216.06, Bexar County, Texas"
5551,1805,45.8,54.2,70304,96995,2704.713618,5594.713618,1400000US48029121701,"Census Tract 1217.01, Bexar County, Texas"
7641,2649,67.5,32.6,69175,85909,3723.061926,7774.061926,1400000US48029121702,"Census Tract 1217.02, Bexar County, Texas"
9712,3059,62.5,37.5,63769,68629,4732.152523,9940.152523,1400000US48029121802,"Census Tract 1218.02, Bexar County, Texas"
4998,1614,61.7,38.4,70101,69723,2435.265477,4869.265477,1400000US48029121803,"Census Tract 1218.03, Bexar County, Texas"
6399,2415,54.6,45.4,53763,61479,3117.899917,6734.899917,1400000US48029121804,"Census Tract 1218.04, Bexar County, Texas"
3196,1092,67.2,32.7,76336,106008,1557.24459,3074.24459,1400000US48029121808,"Census Tract 1218.08, Bexar County, Texas"
5227,1810,68.1,31.9,74205,91407,2546.845267,4992.845267,1400000US48029121809,"Census Tract 1218.09, Bexar County, Texas"
4789,1463,66.1,34,87736,97798,2333.430646,4619.430646,1400000US48029121810,"Census Tract 1218.10, Bexar County, Texas"
5804,2208,77.4,22.7,73208,82341,2827.98736,5667.98736,1400000US48029121811,"Census Tract 1218.11, Bexar County, Texas"
6682,2085,71.5,28.5,71154,80482,3255.791099,6594.791099,1400000US48029121812,"Census Tract 1218.12, Bexar County, Texas"
1677,578,67,32.9,73125,84496,817.1148868,1575.114887,1400000US48029121813,"Census Tract 1218.13, Bexar County, Texas"
5951,2416,66,33.9,100652,111153,2899.612815,5984.612815,1400000US48029121903,"Census Tract 1219.03, Bexar County, Texas"
2827,987,80.9,19.2,117277,128473,1377.450081,2690.450081,1400000US48029121904,"Census Tract 1219.04, Bexar County, Texas"
5354,2422,77,23,98391,124890,2608.725763,4855.725763,1400000US48029121905,"Census Tract 1219.05, Bexar County, Texas"
6746,2560,72.7,27.3,84167,100919,3286.974971,6739.974971,1400000US48029121906,"Census Tract 1219.06, Bexar County, Texas"
2513,772,79,21,131364,146358,1224.45421,2405.45421,1400000US48029121908,"Census Tract 1219.08, Bexar County, Texas"
9627,3606,66.4,33.6,93078,97412,4690.736443,8452.736443,1400000US48029121909,"Census Tract 1219.09, Bexar County, Texas"
6859,2480,71.1,28.8,90799,116063,3342.033994,6811.033994,1400000US48029121910,"Census Tract 1219.10, Bexar County, Texas"
6272,2012,78.3,21.7,114241,130700,3056.019422,6510.019422,1400000US48029121911,"Census Tract 1219.11, Bexar County, Texas"
6638,2725,73.6,26.4,74279,98790,3234.352188,6534.352188,1400000US48029121912,"Census Tract 1219.12, Bexar County, Texas"
1904,617,28.4,71.6,37917,45298,927.7201816,1947.720182,1400000US48029130200,"Census Tract 1302, Bexar County, Texas"
2860,1104,43,57,33148,42487,1393.529264,3397.529264,1400000US48029130300,"Census Tract 1303, Bexar County, Texas"
4132,1429,35.4,64.5,40635,45546,2013.308713,4431.308713,1400000US48029130401,"Census Tract 1304.01, Bexar County, Texas"
3969,1293,32.7,67.3,25042,33629,1933.88729,4753.88729,1400000US48029130402,"Census Tract 1304.02, Bexar County, Texas"
4384,1781,30.5,69.4,25047,35498,2136.095208,4868.095208,1400000US48029130500,"Census Tract 1305, Bexar County, Texas"
4420,1677,36.2,63.8,29137,35393,2153.636136,4900.636136,1400000US48029130600,"Census Tract 1306, Bexar County, Texas"
2503,1314,37.4,62.7,17115,26900,1219.58173,2972.58173,1400000US48029130700,"Census Tract 1307, Bexar County, Texas"
6154,1944,47.6,52.4,26332,43899,2998.524158,7346.524158,1400000US48029130800,"Census Tract 1308, Bexar County, Texas"
5437,1731,42.6,57.5,36176,47232,2649.167346,5975.167346,1400000US48029130900,"Census Tract 1309, Bexar County, Texas"
5514,2039,36.8,63.2,31333,46175,2686.685442,6410.685442,1400000US48029131000,"Census Tract 1310, Bexar County, Texas"
2917,969,32.8,67.2,32500,42606,1421.3024,3273.3024,1400000US48029131100,"Census Tract 1311, Bexar County, Texas"
2607,1269,37,63.1,28420,38624,1270.255522,2836.255522,1400000US48029131200,"Census Tract 1312, Bexar County, Texas"
6633,2179,47.6,52.5,41291,56931,3231.915948,7249.915948,1400000US48029131300,"Census Tract 1313, Bexar County, Texas"
11664,3395,50.8,49.2,68232,70394,5683.260608,12617.26061,1400000US48029131401,"Census Tract 1314.01, Bexar County, Texas"
3118,923,53.8,46.3,52379,60215,1519.239247,3422.239247,1400000US48029131402,"Census Tract 1314.02, Bexar County, Texas"
3156,1377,43.1,56.9,39302,53628,1537.754671,3207.754671,1400000US48029131503,"Census Tract 1315.03, Bexar County, Texas"
4731,1294,48,52,51776,61332,2305.170262,4995.170262,1400000US48029131504,"Census Tract 1315.04, Bexar County, Texas"
5944,1446,64.4,35.5,63462,83070,2896.202079,5579.202079,1400000US48029131505,"Census Tract 1315.05, Bexar County, Texas"
4093,1259,43,56.9,54063,71552,1994.306042,4205.306042,1400000US48029131506,"Census Tract 1315.06, Bexar County, Texas"
6084,1870,42.7,57.2,47473,52252,2964.416799,6331.416799,1400000US48029131507,"Census Tract 1315.07, Bexar County, Texas"
5355,1710,69.5,30.5,92183,119473,2609.213011,5610.213011,1400000US48029131601,"Census Tract 1316.01, Bexar County, Texas"
6432,1862,62.9,37.1,82625,93512,3133.979101,6810.979101,1400000US48029131606,"Census Tract 1316.06, Bexar County, Texas"
6822,2252,60.1,39.9,53313,65205,3324.005819,7119.005819,1400000US48029131608,"Census Tract 1316.08, Bexar County, Texas"
7056,2330,68,32,70700,88952,3438.021849,6722.021849,1400000US48029131609,"Census Tract 1316.09, Bexar County, Texas"
4293,1195,54.7,45.3,69909,73134,2091.75564,4047.75564,1400000US48029131610,"Census Tract 1316.10, Bexar County, Texas"
1596,526,55.8,44.2,77917,82129,777.6477993,1593.647799,1400000US48029131612,"Census Tract 1316.12, Bexar County, Texas"
4161,1127,53.5,46.6,55970,67607,2027.438905,4423.438905,1400000US48029131614,"Census Tract 1316.14, Bexar County, Texas"
9235,3081,56.5,43.6,63497,103786,4499.735229,9219.735229,1400000US48029131615,"Census Tract 1316.15, Bexar County, Texas"
5167,1542,50.5,49.5,74531,80916,2517.610388,5443.610388,1400000US48029131616,"Census Tract 1316.16, Bexar County, Texas"
1190,340,69.2,30.8,104375,108098,579.8251135,1298.825113,1400000US48029131700,"Census Tract 1317, Bexar County, Texas"
2422,896,61.7,38.4,91583,102644,1180.114643,2448.114643,1400000US48029131801,"Census Tract 1318.01, Bexar County, Texas"
4638,1588,58.7,41.3,67412,88124,2259.856199,4597.856199,1400000US48029131802,"Census Tract 1318.02, Bexar County, Texas"
1441,565,45.1,54.8,53281,58615,702.1243601,1478.12436,1400000US48029140100,"Census Tract 1401, Bexar County, Texas"
2867,1044,44.9,55,29773,48037,1396.94,2980.94,1400000US48029140200,"Census Tract 1402, Bexar County, Texas"
3280,1158,37.2,62.8,25938,41095,1598.173422,3596.173422,1400000US48029140300,"Census Tract 1403, Bexar County, Texas"
3534,1336,40.8,59.3,40979,61265,1721.934413,3891.934413,1400000US48029140400,"Census Tract 1404, Bexar County, Texas"
4196,1455,41,59,46553,51915,2044.492585,4432.492585,1400000US48029140500,"Census Tract 1405, Bexar County, Texas"
3367,922,43,57,46875,53309,1640.563998,3523.563998,1400000US48029140600,"Census Tract 1406, Bexar County, Texas"
4937,1988,48.8,51.2,39189,47820,2405.543349,5180.543349,1400000US48029140700,"Census Tract 1407, Bexar County, Texas"
5374,1787,41.9,58,44511,47719,2618.470723,5435.470723,1400000US48029140800,"Census Tract 1408, Bexar County, Texas"
1976,770,43.7,56.4,39574,46626,962.8020372,2148.802037,1400000US48029140900,"Census Tract 1409, Bexar County, Texas"
3553,1412,28.8,71.3,30919,36998,1731.192125,3762.192125,1400000US48029141000,"Census Tract 1410, Bexar County, Texas"
3989,1682,29.3,70.7,23199,33638,1943.63225,4680.63225,1400000US48029141101,"Census Tract 1411.01, Bexar County, Texas"
3880,1529,48.7,51.3,29103,40858,1890.522219,4047.522219,1400000US48029141102,"Census Tract 1411.02, Bexar County, Texas"
7607,2471,45.2,54.8,45724,56804,3706.495494,7930.495494,1400000US48029141200,"Census Tract 1412, Bexar County, Texas"
7251,2832,47.4,52.7,41541,61601,3533.035208,7840.035208,1400000US48029141300,"Census Tract 1413, Bexar County, Texas"
5849,1746,64.5,35.5,72394,85222,2849.91352,5921.91352,1400000US48029141402,"Census Tract 1414.02, Bexar County, Texas"
4673,1924,51.2,48.9,47614,53582,2276.909878,4829.909878,1400000US48029141403,"Census Tract 1414.03, Bexar County, Texas"
5224,1717,49.4,50.6,39655,55774,2545.383523,5589.383523,1400000US48029141404,"Census Tract 1414.04, Bexar County, Texas"
5014,1349,55.8,44.2,71569,72388,2443.061445,5415.061445,1400000US48029141600,"Census Tract 1416, Bexar County, Texas"
5911,1626,52.1,47.9,69049,93430,2880.122896,6305.122896,1400000US48029141700,"Census Tract 1417, Bexar County, Texas"
3880,1161,55,45,48240,55589,1890.522219,4376.522219,1400000US48029141800,"Census Tract 1418, Bexar County, Texas"
4216,1481,56.4,43.6,63051,74000,2054.237545,4550.237545,1400000US48029141900,"Census Tract 1419, Bexar County, Texas"
5876,2234,56.2,43.7,42454,65535,2863.069216,5967.069216,1400000US48029150100,"Census Tract 1501, Bexar County, Texas"
4378,1314,44.3,55.7,43458,52437,2133.17172,4668.17172,1400000US48029150300,"Census Tract 1503, Bexar County, Texas"
4808,1560,50.5,49.5,32476,49466,2342.688358,5035.688358,1400000US48029150400,"Census Tract 1504, Bexar County, Texas"
4766,1346,47.8,52.1,46310,55799,2322.223942,5107.223942,1400000US48029150501,"Census Tract 1505.01, Bexar County, Texas"
3479,1196,38.3,61.8,39357,42766,1695.135773,3715.135773,1400000US48029150502,"Census Tract 1505.02, Bexar County, Texas"
4792,1477,31.2,68.8,36250,77547,2334.89239,5165.89239,1400000US48029150600,"Census Tract 1506, Bexar County, Texas"
6887,2188,27.6,72.4,35614,43226,3355.676938,7342.676938,1400000US48029150700,"Census Tract 1507, Bexar County, Texas"
2633,1014,43,57,18062,33102,1282.92397,3036.92397,1400000US48029150800,"Census Tract 1508, Bexar County, Texas"
7987,2506,38.5,61.4,41771,44886,3891.649732,9013.649732,1400000US48029150900,"Census Tract 1509, Bexar County, Texas"
3810,1174,40.7,59.3,39219,59056,1856.414859,4086.414859,1400000US48029151000,"Census Tract 1510, Bexar County, Texas"
8445,2143,35.7,64.3,40282,49205,4114.809314,9331.809314,1400000US48029151100,"Census Tract 1511, Bexar County, Texas"
11647,3447,52.3,47.6,48058,55014,5674.977392,12322.97739,1400000US48029151200,"Census Tract 1512, Bexar County, Texas"
5858,1860,45.4,54.7,47888,52015,2854.298752,6045.298752,1400000US48029151301,"Census Tract 1513.01, Bexar County, Texas"
4052,1033,50.8,49.2,41313,58344,1974.328874,4390.328874,1400000US48029151302,"Census Tract 1513.02, Bexar County, Texas"
5706,1468,36,63.9,44632,53414,2780.237057,6082.237057,1400000US48029151400,"Census Tract 1514, Bexar County, Texas"
2583,896,45.5,54.5,38917,49132,1258.56157,2703.56157,1400000US48029151500,"Census Tract 1515, Bexar County, Texas"
8782,2707,46.8,53.2,41952,48693,4279.011888,9301.011888,1400000US48029151600,"Census Tract 1516, Bexar County, Texas"
8053,2182,44.3,55.8,60723,61905,3923.8081,7975.8081,1400000US48029151700,"Census Tract 1517, Bexar County, Texas"
7691,2562,53.9,46.1,56278,72777,3747.424326,8010.424326,1400000US48029151900,"Census Tract 1519, Bexar County, Texas"
3161,834,39,60.9,56161,61224,1540.190911,3499.190911,1400000US48029152000,"Census Tract 1520, Bexar County, Texas"
4822,1336,39.2,60.8,65519,63550,2349.50983,5113.50983,1400000US48029152100,"Census Tract 1521, Bexar County, Texas"
7107,2310,39.4,60.6,27344,51506,3462.871497,8149.871497,1400000US48029152201,"Census Tract 1522.01, Bexar County, Texas"
5550,1774,38,62.1,44098,59917,2704.22637,5889.22637,1400000US48029152202,"Census Tract 1522.02, Bexar County, Texas"
7463,2285,35.2,64.7,23423,35870,3636.331783,8694.331783,1400000US48029160100,"Census Tract 1601, Bexar County, Texas"
3262,1022,42.4,57.7,33239,51340,1589.402958,3452.402958,1400000US48029160200,"Census Tract 1602, Bexar County, Texas"
5997,2249,47.3,52.8,44489,46426,2922.026223,6469.026223,1400000US48029160300,"Census Tract 1603, Bexar County, Texas"
5931,1712,50.1,49.9,40050,53437,2889.867855,6107.867855,1400000US48029160400,"Census Tract 1604, Bexar County, Texas"
5448,1337,34.1,65.9,20676,28928,2654.527074,7082.527074,1400000US48029160501,"Census Tract 1605.01, Bexar County, Texas"
4856,1308,34.2,65.7,32685,44654,2366.076261,5507.076261,1400000US48029160502,"Census Tract 1605.02, Bexar County, Texas"
5224,1640,33,67,40724,41054,2545.383523,5948.383523,1400000US48029160600,"Census Tract 1606, Bexar County, Texas"
4540,1046,33.3,66.7,42560,44964,2212.105895,5035.105895,1400000US48029160701,"Census Tract 1607.01, Bexar County, Texas"
5138,2103,37.1,62.9,31154,39355,2503.480196,5722.480196,1400000US48029160702,"Census Tract 1607.02, Bexar County, Texas"
3024,1087,39.8,60.2,35298,44241,1473.437935,3317.437935,1400000US48029160901,"Census Tract 1609.01, Bexar County, Texas"
5379,1524,29.7,70.3,38612,54344,2620.906963,5704.906963,1400000US48029160902,"Census Tract 1609.02, Bexar County, Texas"
4353,1223,43.6,56.3,31893,42124,2120.99052,4923.99052,1400000US48029161000,"Census Tract 1610, Bexar County, Texas"
9550,2653,37.4,62.5,50306,58082,4653.218348,9386.218348,1400000US48029161100,"Census Tract 1611, Bexar County, Texas"
3447,911,44.4,55.7,45417,55632,1679.543837,3820.543837,1400000US48029161200,"Census Tract 1612, Bexar County, Texas"
5916,1449,28.3,71.8,47744,53175,2882.559136,6354.559136,1400000US48029161302,"Census Tract 1613.02, Bexar County, Texas"
4861,1188,48.8,51.3,42734,48008,2368.512501,5463.512501,1400000US48029161303,"Census Tract 1613.03, Bexar County, Texas"
4859,1292,27.2,72.7,43845,51426,2367.538005,5418.538005,1400000US48029161304,"Census Tract 1613.04, Bexar County, Texas"
6305,437,43.8,56.2,79420,80836,3072.098605,4424.098605,1400000US48029161400,"Census Tract 1614, Bexar County, Texas"
6956,2725,38.8,61.1,32899,38704,3389.29705,7240.29705,1400000US48029161501,"Census Tract 1615.01, Bexar County, Texas"
5395,1515,42.1,58,47024,53545,2628.70293,5826.70293,1400000US48029161503,"Census Tract 1615.03, Bexar County, Texas"
6050,1509,38.5,61.5,45991,48083,2947.850367,7279.850367,1400000US48029161504,"Census Tract 1615.04, Bexar County, Texas"
5741,1444,43.3,56.7,35217,50897,2797.290737,5956.290737,1400000US48029161600,"Census Tract 1616, Bexar County, Texas"
4112,1247,45.8,54.2,69408,82245,2003.563753,4350.563753,1400000US48029161801,"Census Tract 1618.01, Bexar County, Texas"
9039,2343,58.1,42,44153,65934,4404.234622,9966.234622,1400000US48029161802,"Census Tract 1618.02, Bexar County, Texas"
1015,324,51.6,48.3,48417,68674,494.5567144,1077.556714,1400000US48029161901,"Census Tract 1619.01, Bexar County, Texas"
9989,2504,48.8,51.1,65495,77724,4867.120217,10835.12022,1400000US48029161902,"Census Tract 1619.02, Bexar County, Texas"
